0.00012341,0.00014992,0.00019859,0.00031329,0.00034951,0.00039264,0.00041642,0.00042397,0.00042672,0.00042841,0.00042968,0.00043173,0.00043432,0.00043513,0.00043677,0.00043616,0.00044516,0.00043675,0.00043632,0.0004388,0.00044123,0.00044358,0.00044437,0.00044698,0.00044965,0.00044913,0.00044888,0.00045379,0.00044904,0.00044879,0.0004497,0.00045303,0.00045669,0.0004723,0.00047262,0.00046199,0.000459,0.00045264,0.00045016,0.00044816,0.00044617,0.00044426,0.00044331,0.00044343,0.00044481,0.00044765,0.00045237,0.00044939,0.00045174,0.0004442,0.00044026,0.00043821,0.00041567,0.00043716,0.00043725,0.0004377,0.00043905,0.00045409,0.00044906,0.00044669,0.00043933,0.00042766,0.00043547,0.00043519,0.0004351,0.00043537,0.00043522,0.00043541,0.0004357,0.00043611,0.0004367,0.00043745,0.00043802,0.00043784,0.00043695,0.00043601,0.00043543,0.00043515,0.00043505,0.00043501
0.00013662,0.00014992,0.00023963,0.00031329,0.00035048,0.00039269,0.00041615,0.00042398,0.00042672,0.00042877,0.00042972,0.00043171,0.00043432,0.00043519,0.00043718,0.00043881,0.00044529,0.00043694,0.00043633,0.00043877,0.00044213,0.00044357,0.00044434,0.00044684,0.00044957,0.00044914,0.00044888,0.00044908,0.00044907,0.00044885,0.00044972,0.00045293,0.00046015,0.00047251,0.00047275,0.00046186,0.00045614,0.00045135,0.00045037,0.00044837,0.00044641,0.00044459,0.00044381,0.00044352,0.0004448,0.00044748,0.00045144,0.00045615,0.00045249,0.00044475,0.00043838,0.00043773,0.00043757,0.00043724,0.00043726,0.00043768,0.00043887,0.00044209,0.00044799,0.00044736,0.00044022,0.00041537,0.0004356,0.00043519,0.00043514,0.00043514,0.00043522,0.00043539,0.00043566,0.00043604,0.00043657,0.00043725,0.00043786,0.00043788,0.00043714,0.0004362,0.00043555,0.00043521,0.00043507,0.00043502
0.00014322,0.00014982,0.0002397,0.00031329,0.00035126,0.0003927,0.00041639,0.00042398,0.00042673,0.00042855,0.0004297,0.00043171,0.00043437,0.0004352,0.00043677,0.0004379,0.00044522,0.00043717,0.00043638,0.00043885,0.00044507,0.00044357,0.00044432,0.00044671,0.00044948,0.00044915,0.00044889,0.00044908,0.00044911,0.00044891,0.00044974,0.00045284,0.00045947,0.00047148,0.00047279,0.00046231,0.00045644,0.00045315,0.00045058,0.00044857,0.00044665,0.00044482,0.00044366,0.00044381,0.00044481,0.00044733,0.00045148,0.0004555,0.00045408,0.00044529,0.00043957,0.00043856,0.00043769,0.00043732,0.00043731,0.00043768,0.00043872,0.00044147,0.00044689,0.00044783,0.00043603,0.00043693,0.00043576,0.00043534,0.00043519,0.00043516,0.00043743,0.00043538,0.00043563,0.00043597,0.00043645,0.00043708,0.0004377,0.00043787,0.00043678,0.0004364,0.00043568,0.00043528,0.0004351,0.00043504
0.00014652,0.00014992,0.00023971,0.00031334,0.00035213,0.00039282,0.00041624,0.000424,0.00042674,0.00042851,0.00042975,0.00043162,0.00043437,0.00043517,0.00043677,0.00043813,0.00044523,0.00043741,0.00043642,0.00043873,0.00044214,0.00044357,0.0004443,0.00044659,0.00044869,0.00044916,0.0004489,0.00044909,0.00044913,0.00044896,0.00045031,0.00045276,0.00045904,0.00047047,0.00047636,0.00046274,0.00045674,0.0004534,0.00045079,0.00044879,0.00044688,0.00044521,0.00044384,0.00044372,0.0004437,0.00044721,0.0004511,0.00045493,0.00045301,0.00044582,0.00044089,0.00043875,0.00043782,0.00043741,0.00043736,0.00043769,0.00044093,0.00044096,0.00044486,0.00044902,0.00044212,0.00043756,0.00044362,0.00043601,0.00043524,0.0004352,0.00043524,0.00043725,0.0004356,0.00043429,0.00043635,0.00043851,0.00043753,0.00043782,0.00043919,0.00043658,0.00043386,0.00043536,0.00043514,0.00043505
0.00014822,0.00014992,0.00023971,0.00031329,0.00035248,0.00039275,0.00041643,0.000424,0.00042674,0.00042844,0.0004298,0.00043163,0.00043439,0.00043522,0.0004542,0.00043806,0.00044492,0.00043747,0.00043644,0.00043871,0.00044211,0.00044357,0.00044428,0.00040744,0.00044929,0.00044917,0.0004489,0.0004491,0.00044916,0.00044901,0.0004495,0.00045268,0.00045864,0.00046987,0.00047261,0.00046316,0.00045704,0.00045388,0.00044844,0.00044861,0.00045076,0.0004453,0.00044404,0.00044383,0.00044484,0.00044709,0.00045075,0.00045459,0.00044986,0.00044633,0.00044124,0.00042183,0.00043795,0.00045197,0.00043741,0.0004377,0.00044018,0.00044055,0.00044487,0.00044782,0.00044396,0.0004381,0.00043617,0.00043553,0.0004353,0.00043523,0.00043526,0.00043537,0.00044034,0.00043587,0.00043627,0.00043679,0.00043742,0.0004384,0.0004375,0.00043676,0.00043598,0.00043546,0.00043519,0.00043507
0.00014907,0.00014992,0.00023969,0.00031329,0.00035291,0.00039281,0.00041638,0.000424,0.00042675,0.00042851,0.00042977,0.0004316,0.0004344,0.00043534,0.00043677,0.00043802,0.00044481,0.00043766,0.00043725,0.0004387,0.00044209,0.00044356,0.00044426,0.00044635,0.00044918,0.00044917,0.00044891,0.0004491,0.00044919,0.00044907,0.00044619,0.00045262,0.00045828,0.00046858,0.00047239,0.00046356,0.00045734,0.00045392,0.00045124,0.00044916,0.00044733,0.00044553,0.00044423,0.00044395,0.00044487,0.000447,0.00045072,0.00045414,0.00045322,0.00044681,0.0004416,0.00043916,0.0004373,0.00043759,0.00043747,0.00043772,0.00043813,0.00043951,0.00044401,0.00044743,0.00044384,0.00043869,0.00043642,0.00043565,0.00043537,0.00043527,0.00043709,0.00043538,0.00043556,0.00042177,0.00043362,0.00043656,0.00043722,0.00043762,0.00043754,0.00043691,0.00043614,0.00043689,0.00043524,0.0004351
0.00014949,0.00015074,0.00023971,0.00031329,0.00035329,0.00039284,0.00041667,0.00042403,0.00042675,0.00042851,0.00042983,0.00043057,0.00043172,0.00043524,0.00043627,0.00043927,0.00044415,0.00043787,0.0004366,0.00043806,0.00044211,0.00044356,0.00044424,0.00044624,0.00044908,0.00044917,0.00044891,0.00044911,0.00044921,0.00045051,0.00044983,0.00045256,0.00045794,0.00046769,0.0004721,0.00046406,0.00045764,0.00045419,0.00045701,0.00044935,0.00044755,0.00044577,0.00044444,0.0004445,0.0004412,0.00044692,0.00044511,0.00045406,0.00045323,0.00044726,0.00044196,0.00043938,0.00043823,0.00043769,0.00043754,0.00043775,0.00043825,0.00043995,0.00044325,0.00044687,0.00044449,0.00043934,0.00043672,0.00043579,0.00043609,0.00043501,0.0004353,0.0004326,0.00043555,0.00043579,0.00043613,0.00043656,0.00043708,0.0004375,0.00043754,0.00043704,0.0004363,0.00043568,0.00043531,0.00043513
0.00014971,0.00014992,0.0002397,0.00031329,0.00035356,0.00039283,0.00041643,0.00042402,0.00042676,0.00042851,0.00042981,0.00043158,0.00043467,0.00043526,0.00043677,0.00043808,0.00044434,0.00043807,0.00043669,0.00043869,0.00044204,0.00044356,0.00044422,0.00044613,0.00044897,0.00044917,0.00044892,0.00044911,0.00044924,0.00044918,0.00044986,0.00045246,0.00045683,0.00046685,0.00046793,0.00046427,0.00045794,0.00045445,0.00045169,0.00045153,0.00044727,0.00044601,0.00044464,0.00044421,0.00044496,0.00045806,0.00044715,0.00045329,0.00045318,0.00044768,0.00044233,0.0004396,0.00043837,0.0004378,0.00043761,0.00043778,0.00043838,0.00043974,0.00044261,0.00044621,0.00044496,0.00044265,0.00043705,0.00043594,0.00043554,0.00043537,0.00043534,0.00043539,0.00043554,0.00043577,0.00043608,0.00043648,0.00043695,0.00043592,0.0004375,0.00043459,0.00043293,0.00043581,0.00043539,0.00043517
0.00014981,0.00014992,0.0002397,0.00031329,0.00035378,0.00039287,0.00041645,0.00042403,0.00042677,0.00042875,0.0004298,0.00043153,0.00043388,0.00043527,0.00043677,0.00043789,0.00044387,0.00043781,0.00043677,0.00043887,0.00044202,0.00044355,0.00044421,0.00044647,0.00045414,0.00044916,0.00044631,0.00044924,0.00044925,0.00044921,0.00044989,0.00045246,0.00045736,0.00046605,0.00047133,0.00046457,0.00045794,0.00045471,0.00045192,0.00044915,0.00044797,0.00044625,0.00044486,0.00044436,0.00044501,0.0004468,0.00044965,0.00045289,0.00045309,0.00044891,0.0004427,0.00043983,0.00043853,0.00043441,0.00043769,0.00043782,0.00043836,0.00043958,0.00044207,0.00044551,0.00044549,0.00044067,0.00043754,0.00043612,0.00043377,0.00043543,0.00043537,0.00043541,0.00043554,0.0004246,0.00043549,0.0004364,0.00043684,0.00043726,0.00043745,0.00043432,0.00043658,0.00043594,0.00043547,0.00043522
0.00014987,0.00014992,0.0002397,0.00031329,0.00035389,0.00039274,0.0004167,0.00042399,0.00042684,0.00042848,0.00042989,0.00043151,0.00043425,0.00043528,0.00043677,0.00043787,0.00044369,0.00043845,0.00043685,0.00043867,0.00044161,0.00044355,0.0004442,0.00044561,0.00044874,0.00044915,0.00044893,0.00044912,0.00044927,0.00044925,0.00044992,0.00045242,0.00045711,0.00046559,0.00047228,0.00046483,0.00045852,0.00045497,0.00045216,0.00044993,0.00044817,0.00044648,0.00044507,0.00044451,0.00044508,0.00044676,0.00044945,0.00045319,0.00045295,0.00044838,0.00044306,0.00044006,0.00043868,0.00043802,0.00043777,0.00043881,0.00043835,0.00043961,0.00044161,0.00044482,0.00044598,0.0004413,0.00043784,0.00043632,0.00043059,0.0004355,0.00043542,0.00043584,0.00043554,0.00043573,0.00043599,0.00043633,0.00043674,0.00043714,0.00043737,0.00043723,0.0004367,0.00043607,0.00043557,0.00043527
0.00014989,0.00015025,0.00023963,0.00031329,0.00035401,0.00039293,0.0004165,0.00042404,0.00042678,0.00042852,0.00042989,0.00043149,0.00043439,0.00043525,0.00043677,0.00043798,0.00044336,0.0004387,0.00043697,0.00043863,0.0004423,0.00044355,0.00044418,0.00044584,0.00044862,0.00044914,0.00044893,0.00044912,0.00044929,0.0004493,0.00044995,0.00045259,0.00045687,0.00046294,0.00047057,0.00046506,0.00045742,0.00045523,0.0004524,0.00045013,0.00044837,0.00044671,0.00044524,0.00044467,0.00044457,0.00044674,0.00045195,0.00045216,0.00045278,0.00044867,0.00044342,0.00044031,0.00043885,0.00043814,0.00043785,0.00043643,0.0004433,0.00043931,0.00044123,0.00044416,0.00044519,0.00044186,0.00043828,0.00043654,0.00043586,0.00043557,0.00042203,0.00043546,0.00043555,0.00043572,0.00043596,0.00043627,0.00043665,0.00043703,0.00043729,0.00043723,0.0004368,0.00043619,0.00043567,0.00043534
0.00014991,0.00014992,0.0002397,0.00031329,0.00035429,0.0003845,0.00041651,0.00042428,0.00042676,0.00042847,0.00042984,0.00043159,0.00043436,0.00043531,0.00043677,0.00043781,0.00044302,0.00043844,0.00043708,0.00043867,0.00044192,0.00044354,0.00044417,0.00044683,0.0004485,0.00044912,0.00044894,0.00044912,0.00044931,0.00044934,0.00044998,0.00045235,0.00045666,0.00046452,0.00046979,0.00046524,0.00045908,0.00045548,0.00045264,0.00045033,0.00044856,0.00044565,0.00044598,0.00044484,0.00044524,0.00044672,0.0004491,0.00045184,0.0004526,0.0004489,0.00044377,0.00044055,0.0004391,0.00043826,0.00042863,0.00043797,0.00043836,0.00043923,0.00044091,0.00044355,0.00044495,0.00044232,0.00043874,0.00043679,0.00043599,0.00043566,0.00043528,0.00043549,0.00043556,0.00043571,0.00043594,0.00043623,0.00043657,0.00043624,0.0004372,0.00043721,0.00043687,0.00043631,0.00043578,0.00043541
0.00014991,0.00014992,0.00023969,0.00031329,0.00035442,0.00039301,0.00041653,0.00042407,0.00042679,0.00042852,0.00042985,0.00043144,0.00043436,0.00043533,0.00043677,0.00043779,0.00044269,0.00043922,0.00044001,0.00043868,0.00044192,0.00044354,0.00044416,0.00044566,0.00044869,0.0004491,0.00045331,0.00044913,0.00044932,0.00044938,0.00045001,0.00045232,0.00045647,0.00046329,0.00046921,0.00046537,0.00046042,0.00045573,0.00045288,0.00044935,0.00044821,0.00044716,0.00044574,0.00044501,0.00044533,0.00044672,0.00044967,0.00045153,0.00045199,0.0004491,0.00044411,0.0004408,0.00043918,0.00043839,0.00043804,0.00042899,0.00043838,0.00043916,0.00044064,0.00044374,0.00044462,0.00044267,0.00043847,0.00043706,0.00043614,0.00043575,0.00043558,0.00043488,0.00043558,0.00043571,0.00043592,0.00044643,0.00043651,0.00043684,0.00043636,0.00043718,0.00043692,0.00043112,0.00043588,0.00043548
0.00014992,0.00014992,0.00023969,0.00031337,0.00035453,0.00039267,0.00041658,0.00042406,0.00042679,0.00042846,0.0004299,0.00043189,0.00043449,0.00043535,0.00043677,0.00043777,0.00044279,0.00043926,0.00044046,0.00043869,0.0004419,0.00044353,0.00044415,0.00042514,0.00044826,0.00044908,0.00044895,0.00044913,0.00044933,0.00044941,0.00045004,0.00045229,0.00045629,0.00046271,0.00046861,0.00046545,0.00045955,0.00045598,0.00045313,0.00045073,0.00044861,0.00044738,0.00044597,0.00044519,0.00044544,0.00044573,0.00044883,0.00045125,0.00045216,0.00044841,0.00044443,0.00044105,0.00043935,0.00043852,0.00043841,0.0004381,0.00043817,0.0004392,0.00044043,0.00044253,0.00044423,0.00044189,0.00043965,0.00043736,0.0004363,0.00043585,0.00043565,0.00043558,0.0004356,0.00043572,0.00043625,0.00043615,0.00043645,0.00044145,0.00043703,0.00043713,0.00043694,0.0004365,0.00043598,0.00043556
0.00014992,0.00014992,0.00023967,0.00031329,0.00035453,0.00039308,0.00041652,0.00042432,0.00042679,0.00042852,0.00042952,0.00043143,0.00043414,0.00043538,0.00043677,0.00043789,0.00044204,0.00043953,0.00043732,0.00043871,0.00044188,0.00044353,0.00044414,0.0004455,0.00044812,0.00044905,0.00044895,0.00044913,0.00044935,0.00044887,0.00045008,0.00045227,0.00045613,0.00046225,0.00046799,0.00046281,0.00045984,0.00045622,0.00045338,0.00045093,0.00044912,0.00044759,0.0004462,0.00044538,0.00044555,0.00044674,0.00044872,0.00045099,0.00045193,0.00044935,0.00044473,0.00044091,0.00043953,0.00043866,0.00043824,0.00043817,0.00043619,0.00043908,0.00044025,0.00044211,0.00044381,0.00044301,0.00044006,0.00043768,0.00043648,0.00043595,0.00043453,0.00043563,0.00043563,0.00043564,0.0004359,0.00043613,0.0004364,0.00045382,0.0004484,0.00043708,0.00043695,0.00043454,0.00043608,0.00043565
0.00014992,0.00014992,0.00023966,0.00031318,0.00035469,0.00039313,0.00041707,0.00042409,0.0004268,0.00042853,0.00042993,0.00043141,0.00043464,0.00043539,0.00043677,0.00043775,0.00044109,0.00043972,0.00043743,0.00043896,0.00044178,0.00044353,0.00044838,0.00044517,0.000448,0.00044902,0.00044895,0.00044913,0.00044935,0.00044948,0.00045011,0.00045226,0.00045598,0.00046085,0.00046737,0.00046546,0.00046006,0.00045646,0.00045362,0.00045114,0.0004493,0.0004478,0.00044643,0.00044557,0.0004456,0.00044678,0.00044863,0.00045076,0.0004517,0.00045264,0.00044501,0.00044155,0.00043901,0.00043879,0.00043836,0.00043825,0.00043767,0.00044902,0.0004401,0.00044145,0.00044338,0.00044301,0.00044042,0.00043798,0.00043667,0.00043607,0.0004358,0.00043568,0.00043567,0.00043574,0.00041325,0.00043611,0.00043636,0.00043663,0.00043688,0.00043702,0.00043694,0.00043663,0.00043617,0.00043573
0.00014992,0.00014992,0.00023969,0.00031329,0.00035471,0.00039316,0.00041659,0.00042409,0.00042681,0.00042853,0.00042995,0.00043136,0.00043443,0.00043541,0.00043726,0.00043773,0.00043862,0.00043996,0.00043754,0.00043875,0.00044185,0.00044352,0.00044412,0.0004461,0.00044787,0.00044897,0.00044895,0.00044913,0.00044936,0.00044974,0.00045014,0.00045224,0.00045585,0.00046119,0.00046674,0.00046421,0.00046026,0.0004567,0.00045387,0.00045136,0.00044948,0.000448,0.00040965,0.00044577,0.0004458,0.00044681,0.00045079,0.00045054,0.00045147,0.00044945,0.00044526,0.00044179,0.00043988,0.00043893,0.00043846,0.00043833,0.00043852,0.00043905,0.00043998,0.00044144,0.00044297,0.00044553,0.00043783,0.00043829,0.00043687,0.0004362,0.00043588,0.00043575,0.00043571,0.00043577,0.0004359,0.00043609,0.00043633,0.00043658,0.00043682,0.00043696,0.00043693,0.00043666,0.00043064,0.00043582
0.00014992,0.00014992,0.00023969,0.00031329,0.00035481,0.00039362,0.00041666,0.00042409,0.00042682,0.00042853,0.00043051,0.00043134,0.00043442,0.00043543,0.00047501,0.00043772,0.00044114,0.00044006,0.00043766,0.00043891,0.00044184,0.00044352,0.00044411,0.00044529,0.00044775,0.00044894,0.00044895,0.00044913,0.00044937,0.00045007,0.00045017,0.00045223,0.00045572,0.00046076,0.00046612,0.00046528,0.00046045,0.00045692,0.00045412,0.00045157,0.00044966,0.00044819,0.00044687,0.00044598,0.00044306,0.00044686,0.00045035,0.00045035,0.00045125,0.00044955,0.00044549,0.00044204,0.00044006,0.00043962,0.00043857,0.00043842,0.00043857,0.00043905,0.00043989,0.00044118,0.00044259,0.00044277,0.00044094,0.0004386,0.00043708,0.00043633,0.00043519,0.00043581,0.00043576,0.00043579,0.00043591,0.00043608,0.0004363,0.00043654,0.00043482,0.00043691,0.0004369,0.00043669,0.00043631,0.0004359
